epoch,train_loss,val_loss
1,0.005,0.011443640105426311
2,0.0044,0.010799800045788288
3,0.0015,0.010431637056171894
4,0.0023,0.010415537282824516
5,0.0035,0.011607984080910683
6,0.0025,0.01089561264961958
7,0.0031,0.011976854875683784
8,0.0049,0.010976948775351048
9,0.0015,0.012971486896276474
10,0.0021,0.010495204478502274
11,0.0039,0.011731307953596115
12,0.0025,0.010425788350403309
13,0.0014,0.010226191952824593
14,0.0021,0.010492500849068165
15,0.0022,0.012139685451984406
16,0.0029,0.010652391240000725
17,0.0019,0.010867596603929996
18,0.003,0.010147531516849995
19,0.0048,0.010397407226264477
20,0.0041,0.010281960479915142
21,0.0014,0.010005435906350613
22,0.0058,0.010172332637012005
23,0.0028,0.010081496089696884
24,0.0064,0.010434028692543507
25,0.0027,0.010287797078490257
26,0.0044,0.011209884658455849
27,0.0026,0.010195691138505936
28,0.0045,0.00998491421341896
29,0.0068,0.009930758737027645
30,0.0017,0.010259132832288742
31,0.0048,0.009971260093152523
32,0.0035,0.0100483987480402
33,0.0035,0.01003698818385601
34,0.0017,0.009998423978686333
35,0.0048,0.009903731755912304
36,0.0024,0.010382350534200668
37,0.0038,0.009971539489924908
38,0.0027,0.009879986755549908
39,0.0016,0.010013116523623466
40,0.004,0.009952714666724205
41,0.0011,0.009921163320541382
42,0.0018,0.009875989519059658
43,0.0045,0.010089055635035038
44,0.0023,0.009976007044315338
45,0.0048,0.009878890588879585
46,0.0032,0.009880755096673965
47,0.0039,0.009907341562211514
48,0.0016,0.009933522902429104
49,0.0055,0.009843752719461918
50,0.0036,0.009841227903962135
51,0.0025,
52,0.0033,
53,0.003,
54,0.0052,
55,0.003,
56,0.0015,
57,0.0037,
58,0.006,
59,0.0026,
60,0.0031,
61,0.0016,
62,0.0025,
63,0.0013,
64,0.0034,
65,0.0025,
66,0.0024,
67,0.0009,
68,0.0056,
69,0.003,
70,0.0035,
71,0.0025,
72,0.0069,
73,0.0025,
74,0.0022,
75,0.0034,
76,0.0048,
77,0.0018,
78,0.0041,
79,0.0042,
80,0.0056,
81,0.0029,
82,0.0014,
83,0.0022,
84,0.0023,
85,0.0029,
86,0.005,
87,0.0011,
88,0.002,
89,0.0048,
90,0.0052,
91,0.0042,
92,0.0054,
93,0.0021,
94,0.0016,
95,0.0029,
96,0.0039,
97,0.0054,
98,0.0044,
99,0.0038,
100,0.0012,
101,0.0018,
102,0.0043,
103,0.0014,
104,0.0032,
105,0.0036,
106,0.0033,
107,0.0012,
108,0.0033,
109,0.0036,
110,0.005,
111,0.0038,
112,0.0049,
113,0.0017,
114,0.0061,
115,0.0055,
116,0.0022,
117,0.0051,
118,0.0018,
119,0.0017,
120,0.0038,
121,0.0018,
122,0.0045,
123,0.0028,
124,0.0016,
125,0.0028,
126,0.0039,
127,0.0027,
128,0.0031,
129,0.0021,
130,0.0007,
131,0.0005,
132,0.0006,
133,0.0038,
134,0.0028,
135,0.0024,
136,0.0029,
137,0.0036,
138,0.0012,
139,0.0028,
140,0.0035,
141,0.003,
142,0.0027,
143,0.0024,
144,0.0056,
145,0.0011,
146,0.0018,
147,0.0055,
148,0.0056,
149,0.0053,
150,0.0047,
151,0.0018,
152,0.0035,
153,0.0033,
154,0.0025,
155,0.0038,
156,0.0038,
157,0.0018,
158,0.0016,
159,0.0018,
160,0.003,
161,0.0032,
162,0.0018,
163,0.006,
164,0.0023,
165,0.0021,
166,0.0029,
167,0.0024,
168,0.0011,
169,0.0029,
170,0.0031,
171,0.002,
172,0.0015,
173,0.0056,
174,0.0027,
175,0.0038,
176,0.0011,
177,0.0016,
178,0.0032,
179,0.0031,
180,0.0024,
181,0.0018,
182,0.006,
183,0.0028,
184,0.0038,
185,0.0012,
186,0.0051,
187,0.0014,
188,0.0075,
189,0.0017,
190,0.0031,
191,0.0021,
192,0.0058,
193,0.0039,
194,0.0042,
195,0.0021,
196,0.0059,
197,0.001,
198,0.0051,
199,0.0029,
200,0.0042,
201,0.0046,
202,0.0024,
203,0.0012,
204,0.0029,
205,0.0059,
206,0.0048,
207,0.0021,
208,0.0019,
209,0.0049,
210,0.0032,
211,0.0031,
212,0.0043,
213,0.0042,
214,0.0025,
215,0.0038,
216,0.0022,
217,0.003,
218,0.001,
219,0.0042,
220,0.0039,
221,0.003,
222,0.0014,
223,0.0064,
224,0.0041,
225,0.0006,
226,0.0034,
227,0.0026,
228,0.001,
229,0.0023,
230,0.003,
231,0.0022,
232,0.0013,
233,0.0023,
234,0.0011,
235,0.004,
236,0.0042,
237,0.0014,
238,0.0023,
239,0.0022,
240,0.0013,
241,0.0019,
242,0.0029,
243,0.0039,
244,0.0033,
245,0.0053,
246,0.002,
247,0.0031,
248,0.0048,
249,0.0039,
250,0.0045,
251,0.0039,
252,0.0021,
253,0.0029,
254,0.004,
255,0.0036,
256,0.0045,
257,0.0026,
258,0.0038,
259,0.0018,
260,0.0046,
261,0.0064,
262,0.0023,
263,0.0061,
264,0.0043,
265,0.005,
266,0.0011,
267,0.0027,
268,0.0014,
269,0.0028,
270,0.0066,
271,0.0043,
272,0.0028,
273,0.0042,
274,0.0042,
275,0.0029,
276,0.0013,
277,0.0046,
278,0.0024,
279,0.0022,
280,0.0069,
281,0.0048,
282,0.004,
283,0.0053,
284,0.0036,
285,0.0012,
286,0.0037,
287,0.005,
288,0.0026,
289,0.0027,
290,0.0018,
291,0.002,
292,0.0023,
293,0.0027,
294,0.003,
295,0.0025,
296,0.0041,
297,0.0017,
298,0.0045,
299,0.001,
300,0.002,
301,0.0024,
302,0.0054,
303,0.004,
304,0.0031,
305,0.0022,
306,0.0021,
307,0.0041,
308,0.0083,
309,0.0029,
310,0.0074,
311,0.002,
312,0.0033,
313,0.0028,
314,0.0015,
315,0.0054,
316,0.0015,
317,0.0021,
318,0.0044,
319,0.0036,
320,0.0039,
321,0.0022,
322,0.004,
323,0.0032,
324,0.0013,
325,0.0012,
326,0.0022,
327,0.0009,
328,0.0017,
329,0.0026,
330,0.0009,
331,0.0039,
332,0.0051,
333,0.0006,
334,0.0025,
335,0.0025,
336,0.0011,
337,0.0025,
338,0.0045,
339,0.0032,
340,0.0022,
341,0.0033,
342,0.0014,
343,0.0021,
344,0.0022,
345,0.0023,
346,0.0035,
347,0.003,
348,0.002,
349,0.0037,
350,0.0021,
351,0.0039,
352,0.0026,
353,0.0012,
354,0.0025,
355,0.0007,
356,0.002,
357,0.0018,
358,0.0033,
359,0.0039,
360,0.0025,
361,0.0041,
362,0.0037,
363,0.0013,
364,0.0041,
365,0.0027,
366,0.0036,
367,0.0031,
368,0.0035,
369,0.0038,
370,0.0015,
371,0.0039,
372,0.0025,
373,0.0026,
374,0.0034,
375,0.0032,
376,0.005,
377,0.004,
378,0.0043,
379,0.0018,
380,0.001,
381,0.0023,
382,0.0021,
383,0.0014,
384,0.0024,
385,0.0046,
386,0.0019,
387,0.0038,
388,0.001,
389,0.0043,
390,0.0023,
391,0.0031,
392,0.0019,
393,0.0027,
394,0.002,
395,0.0031,
396,0.0017,
397,0.0064,
398,0.0021,
399,0.0016,
400,0.0027,
401,0.0039,
402,0.0053,
403,0.0017,
404,0.002,
405,0.002,
406,0.0037,
407,0.0032,
408,0.0021,
409,0.005,
410,0.0008,
411,0.0051,
412,0.0021,
413,0.0033,
414,0.0041,
415,0.0019,
416,0.0058,
417,0.0025,
418,0.0026,
419,0.0043,
420,0.0026,
421,0.0035,
422,0.0016,
423,0.0023,
424,0.0018,
425,0.0036,
426,0.0048,
427,0.003,
428,0.0028,
429,0.0007,
430,0.0034,
431,0.0042,
432,0.001,
433,0.0037,
434,0.0029,
435,0.003,
436,0.0089,
437,0.0039,
438,0.0027,
439,0.0045,
440,0.0009,
441,0.0051,
442,0.0029,
443,0.0043,
444,0.0025,
445,0.0027,
446,0.0039,
447,0.0006,
448,0.003,
449,0.0034,
450,0.0032,
451,0.0029,
452,0.0008,
453,0.002,
454,0.0034,
455,0.001,
456,0.0032,
457,0.0061,
458,0.0037,
459,0.0019,
460,0.0017,
461,0.006,
462,0.003,
463,0.0041,
464,0.0014,
465,0.0019,
466,0.0019,
467,0.0029,
468,0.0041,
469,0.0014,
470,0.0045,
471,0.0036,
472,0.0027,
473,0.0031,
474,0.0033,
475,0.0061,
476,0.0016,
477,0.0014,
478,0.0021,
479,0.0066,
480,0.0009,
481,0.0033,
482,0.0036,
483,0.0039,
484,0.0029,
485,0.0029,
486,0.0025,
487,0.002,
488,0.0056,
489,0.0033,
490,0.0041,
491,0.0039,
492,0.003,
493,0.0029,
494,0.0013,
495,0.0017,
496,0.0013,
497,0.0015,
498,0.0021,
499,0.0046,
500,0.003,
501,0.0022,
502,0.0015,
503,0.003,
504,0.0018,
505,0.0038,
506,0.0077,
507,0.0068,
508,0.0059,
509,0.0025,
510,0.0046,
511,0.004,
512,0.0036,
513,0.0026,
514,0.002,
515,0.0026,
516,0.0051,
517,0.0034,
518,0.0016,
519,0.0035,
520,0.0014,
521,0.0008,
522,0.0021,
523,0.0019,
524,0.0022,
525,0.0032,
526,0.0035,
527,0.0018,
528,0.0049,
529,0.003,
530,0.0037,
531,0.0018,
532,0.0027,
533,0.0025,
534,0.0019,
535,0.0043,
536,0.0027,
537,0.0015,
538,0.0014,
539,0.0037,
540,0.0044,
541,0.0055,
542,0.0012,
543,0.0012,
544,0.0006,
545,0.0032,
546,0.0018,
547,0.0025,
548,0.0031,
549,0.0029,
550,0.0015,
551,0.0019,
552,0.0016,
553,0.002,
554,0.0047,
555,0.0024,
556,0.002,
557,0.0056,
558,0.0043,
559,0.0054,
560,0.003,
561,0.0025,
562,0.0017,
563,0.0018,
564,0.0019,
565,0.0034,
566,0.002,
567,0.0017,
568,0.0028,
569,0.0024,
570,0.0021,
571,0.0009,
572,0.0016,
573,0.0011,
574,0.0022,
575,0.002,
576,0.0026,
577,0.003,
578,0.0014,
579,0.0044,
580,0.0083,
581,0.0021,
582,0.0024,
583,0.0017,
584,0.003,
585,0.0032,
586,0.0043,
587,0.0017,
588,0.0021,
589,0.0015,
590,0.0034,
591,0.002,
592,0.0034,
593,0.001,
594,0.0047,
595,0.0024,
596,0.0024,
597,0.0011,
598,0.0019,
599,0.0026,
600,0.006,
601,0.002,
602,0.0042,
603,0.0014,
604,0.0037,
605,0.0067,
606,0.0011,
607,0.0034,
608,0.0025,
609,0.0021,
610,0.0048,
611,0.0024,
612,0.0006,
613,0.0039,
614,0.0029,
615,0.0026,
616,0.0016,
617,0.005,
618,0.0029,
619,0.0016,
620,0.0044,
621,0.0027,
622,0.0031,
623,0.0024,
624,0.0039,
625,0.0039,
626,0.0023,
627,0.0028,
628,0.0038,
629,0.0022,
630,0.0014,
631,0.0032,
632,0.0022,
633,0.0011,
634,0.0021,
635,0.0027,
636,0.0049,
637,0.0011,
638,0.0013,
639,0.001,
640,0.0033,
641,0.0034,
642,0.0024,
643,0.0011,
644,0.0015,
645,0.0048,
646,0.0021,
647,0.0028,
648,0.0038,
649,0.0029,
650,0.0025,
651,0.0021,
652,0.0015,
653,0.002,
654,0.0037,
655,0.0021,
656,0.0036,
657,0.0041,
658,0.0017,
659,0.003,
660,0.0027,
661,0.0035,
662,0.0022,
663,0.003,
664,0.0016,
665,0.0015,
666,0.0058,
667,0.0031,
668,0.0035,
669,0.0055,
670,0.0062,
671,0.0012,
672,0.0023,
673,0.0013,
674,0.0028,
675,0.0051,
676,0.0023,
677,0.0034,
678,0.0039,
679,0.0008,
680,0.003,
681,0.002,
682,0.0025,
683,0.0051,
684,0.0039,
685,0.0026,
686,0.0009,
687,0.0028,
688,0.0034,
689,0.0044,
690,0.0011,
691,0.002,
692,0.0028,
693,0.0023,
694,0.0035,
695,0.0057,
696,0.0009,
697,0.0058,
698,0.001,
699,0.0025,
700,0.0026,
701,0.0035,
702,0.0048,
703,0.0027,
704,0.004,
705,0.004,
706,0.0017,
707,0.004,
708,0.0032,
709,0.0034,
710,0.0012,
711,0.0035,
712,0.0029,
713,0.0008,
714,0.0038,
715,0.0022,
716,0.0025,
717,0.0018,
718,0.0016,
719,0.0053,
720,0.0021,
721,0.0019,
722,0.0029,
723,0.0026,
724,0.0013,
725,0.0007,
726,0.0034,
727,0.0007,
728,0.0033,
729,0.0034,
730,0.0018,
731,0.002,
732,0.0048,
733,0.0043,
734,0.0021,
735,0.002,
736,0.0028,
737,0.0019,
738,0.0031,
739,0.0045,
740,0.0009,
741,0.0016,
742,0.0022,
743,0.0027,
744,0.0044,
745,0.0029,
746,0.0031,
747,0.0036,
748,0.0018,
749,0.0024,
750,0.0027,
751,0.0025,
752,0.0042,
753,0.0024,
754,0.0012,
755,0.0005,
756,0.0029,
757,0.0031,
758,0.0015,
759,0.0049,
760,0.004,
761,0.0047,
762,0.0055,
763,0.002,
764,0.0038,
765,0.0018,
766,0.0033,
767,0.0043,
768,0.0014,
769,0.0019,
770,0.0032,
771,0.0026,
772,0.004,
773,0.0027,
774,0.0026,
775,0.0005,
776,0.0025,
777,0.0041,
778,0.0014,
779,0.0012,
780,0.0032,
781,0.0042,
782,0.0035,
783,0.0015,
784,0.0024,
785,0.0051,
786,0.0063,
787,0.0053,
788,0.0023,
789,0.0056,
790,0.004,
791,0.0021,
792,0.0018,
793,0.0014,
794,0.0017,
795,0.001,
796,0.0018,
797,0.0024,
798,0.0052,
799,0.0021,
800,0.0053,
801,0.0029,
802,0.0025,
803,0.0039,
804,0.0032,
805,0.0035,
806,0.0022,
807,0.0041,
808,0.0034,
809,0.0017,
810,0.0013,
811,0.0056,
812,0.0011,
813,0.0023,
814,0.0007,
815,0.0018,
816,0.0015,
817,0.0031,
818,0.0026,
819,0.0011,
820,0.0014,
821,0.0015,
822,0.0057,
823,0.0018,
824,0.0038,
825,0.0056,
826,0.0013,
827,0.001,
828,0.0042,
829,0.001,
830,0.003,
831,0.0031,
832,0.0038,
833,0.0028,
834,0.0013,
835,0.0011,
836,0.0006,
837,0.0026,
838,0.0022,
839,0.0005,
840,0.0015,
841,0.0035,
842,0.0039,
843,0.002,
844,0.0039,
845,0.0031,
846,0.0032,
847,0.0024,
848,0.0024,
849,0.0013,
850,0.0022,
851,0.0047,
852,0.0033,
853,0.001,
854,0.0037,
855,0.0014,
856,0.003,
857,0.0014,
858,0.0036,
859,0.0008,
860,0.003,
861,0.0025,
862,0.0014,
863,0.0013,
864,0.0018,
865,0.0059,
866,0.0032,
867,0.004,
868,0.0022,
869,0.0037,
870,0.0015,
871,0.0054,
872,0.0031,
873,0.002,
874,0.0027,
875,0.0011,
876,0.0011,
877,0.0049,
878,0.0027,
879,0.0014,
880,0.0041,
881,0.0009,
882,0.0009,
883,0.005,
884,0.0039,
885,0.0035,
886,0.0023,
887,0.0044,
888,0.0034,
889,0.004,
890,0.0025,
891,0.0046,
892,0.0048,
893,0.0028,
894,0.0045,
895,0.0031,
896,0.001,
897,0.0013,
898,0.0037,
899,0.0006,
900,0.0007,
901,0.003,
902,0.0058,
903,0.0009,
904,0.0025,
905,0.0039,
906,0.0025,
907,0.0014,
908,0.0029,
909,0.0053,
910,0.0018,
911,0.0035,
912,0.0015,
913,0.0019,
914,0.0058,
915,0.0018,
916,0.0013,
917,0.0019,
918,0.0022,
919,0.0042,
920,0.0026,
921,0.0052,
922,0.0015,
923,0.0028,
924,0.0021,
925,0.0033,
926,0.0017,
927,0.0016,
928,0.0022,
929,0.0041,
930,0.0019,
931,0.0034,
932,0.0049,
933,0.0018,
934,0.0022,
935,0.0044,
936,0.0018,
937,0.0018,
938,0.0024,
939,0.0034,
940,0.0049,
941,0.001,
942,0.0047,
943,0.0009,
944,0.001,
945,0.0025,
946,0.0026,
947,0.0044,
948,0.004,
949,0.0033,
950,0.0025,
951,0.0025,
952,0.0037,
953,0.0005,
954,0.0011,
955,0.0038,
956,0.0041,
957,0.0023,
958,0.0013,
959,0.0018,
960,0.0008,
961,0.0029,
962,0.0058,
963,0.0036,
964,0.0009,
965,0.0023,
966,0.0022,
967,0.0025,
968,0.0022,
969,0.0045,
970,0.0038,
971,0.0008,
972,0.0025,
973,0.0023,
974,0.004,
975,0.0035,
976,0.0026,
977,0.0012,
978,0.0024,
979,0.0038,
980,0.0022,
981,0.0031,
982,0.0021,
983,0.0018,
984,0.0054,
985,0.0025,
986,0.0063,
987,0.0017,
988,0.0033,
989,0.0021,
990,0.0011,
991,0.0044,
992,0.0055,
993,0.0032,
994,0.0012,
995,0.0025,
996,0.0027,
997,0.0012,
998,0.0008,
999,0.0025,
1000,0.0022,
1001,0.0009,
1002,0.0018,
1003,0.0022,
1004,0.001,
1005,0.0027,
1006,0.0036,
1007,0.0027,
1008,0.0012,
1009,0.0037,
1010,0.0044,
1011,0.0012,
1012,0.0021,
1013,0.0026,
1014,0.003,
1015,0.0036,
1016,0.0048,
1017,0.0023,
1018,0.0048,
1019,0.003,
1020,0.0036,
1021,0.0012,
1022,0.0006,
1023,0.0013,
1024,0.0008,
1025,0.0032,
1026,0.0003,
1027,0.0024,
1028,0.0037,
1029,0.0034,
1030,0.0048,
1031,0.0016,
1032,0.0015,
1033,0.0017,
1034,0.0061,
1035,0.0019,
1036,0.0016,
1037,0.0019,
1038,0.0036,
1039,0.0031,
1040,0.0025,
1041,0.0015,
1042,0.0034,
1043,0.0017,
1044,0.0032,
1045,0.003,
1046,0.002,
1047,0.0022,
1048,0.0027,
1049,0.0031,
1050,0.0018,
1051,0.001,
1052,0.0021,
1053,0.0014,
1054,0.0025,
1055,0.0035,
1056,0.002,
1057,0.0012,
1058,0.0024,
1059,0.0018,
1060,0.0061,
1061,0.0053,
1062,0.0025,
1063,0.0017,
1064,0.0011,
1065,0.0021,
1066,0.003,
1067,0.0014,
1068,0.0025,
1069,0.0011,
1070,0.001,
1071,0.0054,
1072,0.0031,
1073,0.0024,
1074,0.0026,
1075,0.002,
1076,0.0014,
1077,0.0008,
1078,0.0026,
1079,0.0046,
1080,0.003,
1081,0.0009,
1082,0.0029,
1083,0.0026,
1084,0.0013,
1085,0.0039,
1086,0.0024,
1087,0.0012,
1088,0.0023,
1089,0.0011,
1090,0.0019,
1091,0.0037,
1092,0.0023,
1093,0.0013,
1094,0.0027,
1095,0.0038,
1096,0.0024,
1097,0.0011,
1098,0.0016,
1099,0.0031,
1100,0.0028,
1101,0.0039,
1102,0.0021,
1103,0.0038,
1104,0.0099,
1105,0.0036,
1106,0.0023,
1107,0.0007,
1108,0.0038,
1109,0.0062,
1110,0.002,
1111,0.0011,
1112,0.0053,
1113,0.0015,
1114,0.0013,
1115,0.0022,
1116,0.0024,
1117,0.0034,
1118,0.0009,
1119,0.0022,
1120,0.0019,
1121,0.0016,
1122,0.0017,
1123,0.0033,
1124,0.0048,
1125,0.0027,
1126,0.0015,
1127,0.0041,
1128,0.0046,
1129,0.0024,
1130,0.0006,
1131,0.0047,
1132,0.0021,
1133,0.0034,
1134,0.0014,
1135,0.001,
1136,0.0005,
1137,0.0031,
1138,0.0012,
1139,0.0045,
1140,0.0045,
1141,0.0058,
1142,0.0022,
1143,0.0026,
1144,0.0064,
1145,0.0046,
1146,0.0021,
1147,0.0011,
1148,0.0035,
1149,0.001,
1150,0.0012,
1151,0.0006,
1152,0.0007,
1153,0.0018,
1154,0.0017,
1155,0.0023,
1156,0.0027,
1157,0.0025,
1158,0.001,
1159,0.002,
1160,0.0045,
1161,0.0055,
1162,0.0039,
1163,0.0019,
